,AL,AZ,AR,CA,CO,CT,DE,FL,GA,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2018-02-01,5.284359923805725,0.8470163227909147,3.7856316239349823,5.762336541585727,1.3233370939151567,2.1625244262930505,3.033135520671035,3.167971967762927,4.42199953721023,2.6410321326723643,2.01139392674526,2.418568324193428,1.5822069167008082,1.506242420918812,3.3882916788847988,3.5073907907557866,2.430106315929705,2.8958182821353686,2.6954175585042615,1.7925341870965112,0.9809671576621011,5.5209123699557345,2.0358450199837534,1.0713513299230064,1.1696556395219306,0.9547938101281,2.5780278236707534,2.469026077502752,0.773457305733966,2.1201314293586657,3.6733262238964275,0.26898687782490693,2.291001273321145,2.5499451057188085,3.641448258987564,2.11337276223003,2.9867381324028903,4.006800388099687,0.6371740983555578,3.7532990929287005,1.592748623892666,1.025301153874071,2.103107715913927,2.762746699559109,5.146896199108888,2.966720949230905,1.2935137335744509,1.2994496050316084
2018-03-01,5.401536350911414,0.7694953593053844,6.658919106191901,6.042212648344978,1.3095943687707146,2.6984975559735185,3.8970896229948995,3.312585893800984,3.6091723506301117,3.277568558525168,2.7964190755833025,3.4023347522799865,1.8355064444348237,1.8099648398020496,4.624541440897999,8.749545388520339,2.947419571753215,2.5997814368500367,3.23161251284481,2.1850904356288288,1.3647143300232298,6.822872437491305,3.414594954112046,1.4007490083171579,1.0238112872447784,1.0647486170901126,2.9647378189594407,3.5227383736581674,0.6909575829570523,1.941326901042959,4.133323054543994,0.5966476032924855,3.186014195297071,3.177644455917711,4.788942745109281,2.782112579597329,3.8336799498644103,3.7433189987220485,0.6969559497891971,4.977048403948538,2.8377033384023536,1.1480291334978348,2.2830816654254162,3.84709554326912,6.189116257317885,3.951703565809286,1.9978584644845725,1.4157005928214041
2018-04-01,5.8790909913733085,0.5183960011718045,5.54687162791016,4.750452881339212,2.112298423593335,1.9567010373504712,3.400100134894275,3.6583436276732213,4.865415626582888,2.102174009998504,4.949176168275017,5.422649960877677,4.836309921964668,3.317145327659853,5.94929073126932,7.520975100238788,2.8350485551569737,2.7983875255212354,2.0960010505804907,3.701644678482473,2.5991767291651255,6.192141709201809,4.972644132360755,1.7446679738187738,2.5867950937371518,1.0920568229469463,2.430320649746296,2.5887871533239175,0.8375060012175051,2.9176535295048733,4.024852386970687,1.354901619589961,3.9847635233165444,4.7028408938302215,2.8163817235735022,3.190335500727796,2.465878662636003,3.855509890750356,2.3241922517226876,5.241067760337051,4.501246293840021,1.363918325927331,2.66677655624128,3.670433384345329,2.271140191451477,3.83858330001339,3.2725432081014727,2.11228767447075
2018-05-01,4.0477950781142065,0.4298416042783719,6.0061143206924665,4.029216462928917,2.4890403353757256,2.49637854160341,3.297853420681294,4.190858080717563,3.429286701376189,2.337210203398137,4.8856506157129385,4.555747090640165,5.289061183623508,4.477879076724045,5.253576145412458,7.457028499557447,3.4976602800665813,5.326820439412365,2.469400069126156,3.765941619249693,4.307729991864024,4.865264834487117,5.626929985440805,3.140702185328397,4.236574840718017,1.2174789393283223,3.1588169868958302,3.0073811295340267,1.1997283867701687,3.3721232251073254,4.697069234212342,3.52740732482976,3.927094159639085,6.262853105624694,2.3883872601603544,3.7191660467240513,2.2622261612251817,4.507022683591365,3.7283778309467683,4.605340158308488,6.179509372539168,1.629315866731735,3.6824851589108336,4.506411664847446,1.7393244159173347,4.512180948434242,3.9306699661238986,3.0801375526427184
2018-06-01,4.426793243501089,0.3455514588699561,4.247013366736187,3.7479783567954557,1.336157112102143,3.853381730535038,4.9698962284476185,7.396905918770034,4.817055541652575,1.5198544566533,6.0370777423580755,5.870047022218099,7.170731875839577,4.157475534636094,4.467863282417708,6.68227071066074,4.913093405520935,5.608379801140483,3.8379700690550376,4.035898998929881,5.166308651407905,4.577911464425768,4.586930466075792,2.420131319036394,5.178166697115328,0.44139495921510385,4.316283262842663,4.060253609565932,1.0411531122543187,4.5635738148788345,5.055642367534335,3.5570044076173684,4.828539033945219,4.51713672365616,1.611244098246043,4.212052948294053,3.6617848477940784,4.892643095506492,3.7049658651538393,4.495369756198886,3.8589538610138883,0.4824116875559519,4.808227078403498,4.59970634417894,1.358653872322785,4.8553412505463385,5.656495966494445,1.5544211859720374
2018-07-01,5.365010731670455,2.151183089905737,4.879006762439416,3.791026787633359,2.573269336471554,2.2787962554229417,4.8551010875374665,7.383824167130201,4.883284995098407,0.8689213387133955,4.339962522969868,4.1486301440510935,3.818067885039636,4.107041522093348,6.093578668102824,5.204699819229263,3.5518060297611163,4.739639807886961,2.455142632294584,3.6916708931767213,4.226328243173063,5.426172114472309,4.584073841156759,1.4174166365650582,2.6826961180074496,0.8113140230111333,3.45142434171121,3.9831393050738693,3.0082846061923596,3.261623904447199,5.827068654836068,2.43181014203118,3.957106116767381,4.521118904188356,0.5598192619788065,3.7620344831186694,2.4668339877957544,5.688222102058719,2.4512482947400698,4.942515737081343,1.8480515151499826,1.294587629187279,3.729662355911282,4.684952606977056,0.8085240090055965,5.089597186210252,4.762685860397553,1.311566348652398
2018-08-01,4.769889053290004,2.356999097715673,4.88370710211232,3.8869314965028576,2.1590028352484403,3.393162017873549,5.098449726564021,8.050664432406991,5.199925630747616,0.8976152990768443,3.7756814003875623,3.7114910554210776,4.005397665529771,4.040056589316781,3.922149936633674,11.453978750450162,3.9205807891607263,2.8391953986891614,3.4607996625095927,3.5517682939248223,3.6077700043225165,5.005431798125804,4.1240739939544175,1.4482315901329952,3.4066986302364453,0.7627459310441855,3.8570507891388095,4.4301155931034835,2.484011335676755,3.845683421188901,5.567065988599134,2.1603224179585676,3.1485396985381473,3.326174005495319,0.42981871863847065,3.5063122643308606,2.9485019946012603,5.910453687288996,2.5072557251949856,3.892524310294152,4.878487928594929,1.4179666005374512,3.8853420449305665,4.35845622544896,1.120200370080234,3.650606811241856,4.410010015443405,1.1815682647575352
2018-09-01,3.641694979122831,1.5769762855811575,3.875835034526848,4.167122658393,1.791845914194539,2.505380648794576,4.729834173510619,6.592885970647614,3.9030829660837063,1.5430493508060685,3.7756505136878236,3.7200403042005945,3.26042191018699,3.0609415536212827,3.5992911635121816,3.8754989642443305,3.451307153281089,6.00448476033068,2.8165317595641257,3.6531040881816406,3.0777555681408684,3.9634323148845314,4.178358804763042,1.460024297516983,2.106488486323811,0.8299756302567922,3.2557055055423207,3.0759249488986646,2.3940033375226513,3.4594117111906577,5.972785117724708,1.6285940294544816,3.371387769822903,3.6833263121142608,1.3026748899323721,3.854868315145389,2.6399724085958267,5.1921106867688565,1.4744097999022356,3.3953417378760675,3.0380093862623774,1.6016996121729434,3.2539119175175246,4.710401597090225,1.9680600020203642,3.6078471428357948,4.692856639631293,1.4287149239755168
2018-10-01,2.4317995130963244,0.8969474522586779,3.8670568335331432,5.607314293270642,1.460414963641199,2.9039318163345236,4.392189098659557,2.8486918996675756,2.3945270987663134,2.535081734035035,2.855653978849681,3.340042934009728,2.4941913017669464,2.2455172170551316,3.252149386959584,2.826427737658028,4.437952952372572,2.632259092392215,4.017973734654429,3.651680133369414,2.162032406970942,3.102479478291645,2.826931329556769,1.7154091667868612,1.9908746429624122,1.2503978387476333,4.341743140940911,3.227347831769581,1.2254364363855137,4.1328960894534505,4.252790591308777,1.4869559048199275,3.1356744083232204,3.393745556251272,3.361251079766436,3.914882345064241,3.5969001799507914,4.950921495749048,1.5525682683533775,3.1210741352242226,2.31756615898254,1.3141276792477166,3.999616215321348,3.986153687927864,6.868617070920136,3.6015717118382202,3.0277235799560787,1.6315666007767353
2018-11-01,3.975911627509472,0.8512461574003259,4.555055096664685,6.19607502608611,1.2561497499608092,1.8398722989236698,2.6278958685674754,2.3657438602491037,3.3948569535662028,2.4403583743910557,3.3499411918133752,3.6771755183391206,2.102095754428836,1.8740674764808674,3.836433829941168,5.138011298498833,2.8281353866882766,1.4273183885605132,2.2051318522268444,2.923116405980579,1.3706191406523698,4.874514718136458,3.5583594106313674,1.1986536456258698,1.0880597858498071,0.9010201308209884,2.1863283778070186,2.0545266641249933,0.9311547133447545,2.1296238281803617,3.6442143473315327,0.34209275738118194,2.5313773299865585,3.48593984828901,4.031245034046377,1.9848797237994846,2.5545171454354354,3.822382986531173,0.4817949607675779,4.309640175429125,3.1012869121224926,1.0286209997409317,1.718231324601292,2.7161042886603894,6.660301603508578,2.4717888858770585,2.1834373001503957,1.2415657022281938
2018-12-01,6.876652377935282,1.4698073020266338,4.511186065299825,8.613405742777033,1.521088164311543,3.103568713851331,3.9402756941018087,2.6749779419428026,6.0273692656022435,3.527211192478708,3.0343815747888363,3.6485646892849153,2.103885197763774,1.636616157580693,5.187863667863141,6.95227071066074,4.5182666037516155,3.561807712830495,3.615019305005207,2.490298184474558,1.44006910118624,5.993772924908616,2.992645664603801,1.3231348325628753,1.151701928086904,1.5867574569761678,3.923852152673089,3.6659463615999353,1.221540916102759,3.28697983149689,4.692760142878027,0.4684640547841562,3.4093872752207632,2.9117750215976885,5.782360029874615,3.338765812647644,3.8353012568679374,4.934033482858083,0.7459833554638748,5.722527875098253,2.6134851404169765,1.6707622563034552,3.428232088004893,4.020530871328461,7.520303880851133,4.338197718330202,2.184732247527502,1.4761196066741467
2019-01-01,5.7053357930606055,1.4410032710142757,4.271676161253864,7.904625099758652,1.2821777163130175,1.575782035663687,3.418982388066491,3.650839678163016,5.025256477359242,2.750124849033682,2.0468600292338603,2.839372264976482,1.032591782097821,1.1251973850476285,3.3070787996905313,6.886390914684698,2.39037670859255,3.1197629097940305,2.1914924341157525,2.253380132328628,0.9745141049579193,5.5035969894004255,1.7540891682854403,1.032191997283075,0.6019120314071364,1.282773201550141,1.953613141790446,2.508436777108029,1.0743758197085278,1.96523078018721,4.041705343134852,0.3329096155585324,2.220541300003359,2.3189316545980825,3.8942653069123327,2.194820188363937,2.4686183654059555,4.043743793711085,0.41961682402544065,4.142062420306167,2.4027980287512922,1.3107357032482865,1.6176615154423026,3.429883978256575,5.059349520959881,3.093617160961582,1.514239441124614,1.1090480998802388
